,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50
10,0.46952356288624225,0.4832029868954109,0.528086078792562,0.5306763897455772,0.37736285663438096,0.47703857609216976,0.5930219040529483,0.5047271336597711,0.5315011461117107,0.44566938098558406,0.5601005815734129,0.45500656273106926,0.581845709854561,0.45156489815970074,0.4762551031105013,0.5204457118489914,0.430072672981903,0.4720469005478832,0.47129062829080354,0.562459821256341,0.4469647985775715,0.5128479687584001,0.5663733855540708,0.38822949335889356,0.5172059543651863
11,0.4522117998161513,0.48744239648082655,0.5509967602998512,0.5085575935986139,0.3664478065268433,0.4250526145947155,0.6024806118282174,0.5324560066507094,0.5429415609896907,0.46432353894623585,0.5680637948801652,0.4222777205908426,0.6130715739227202,0.46517865016874427,0.45759163083047794,0.4833209097742438,0.4772970048359514,0.43585263463618884,0.4728139740833166,0.5725806430354076,0.4548248038757306,0.5297102325389786,0.6087152959690217,0.4201447775606938,0.5428997738666885
12,0.3639079390394325,0.5146900079044757,0.4666097562253311,0.5512309530549452,0.4857823609215861,0.5965674209542994,0.6230236728828981,0.5053207674720561,0.5979417675397187,0.4335989715185823,0.4609351659863741,0.5096039555040914,0.5096031910995829,0.47267597817800655,0.5536566594074849,0.47453593727427423,0.4920863520363624,0.39430199695657236,0.39595197698483264,0.4779991942438448,0.4580128730182394,0.6209308906237558,0.4858371198685577,0.340219169513002,0.4031031652848158
13,0.5349394278523407,0.3424232819340538,0.5267266454571768,0.5046792069660737,0.390350948157112,0.45343850832032195,0.6410027325449036,0.40762365806184286,0.5627242491825897,0.4224428333181284,0.48437549930972906,0.4676410704430927,0.44671552218996946,0.4602729745024466,0.45706125459727515,0.4784082927781331,0.48759586466964217,0.5567001707005943,0.43238612175159835,0.44116740534561844,0.5015638018417025,0.608076718967166,0.480086059409533,0.50883613929105,0.5812635758334227
14,0.4639079390394325,0.44453223621709764,0.4551494703263386,0.45406598319571634,0.42799404787348133,0.5072145385618172,0.6200232998865056,0.48589397680053176,0.5582420947315858,0.4359089232846113,0.4813464439945907,0.4466059377416497,0.5360211190990046,0.44642700824651793,0.460997167256498,0.5107978667413358,0.4860685078264548,0.43260621988708026,0.44526544358328257,0.4558747377614731,0.42001886011586337,0.5676628809065575,0.5364063833143206,0.4143590815110412,0.5031031652848158
15,0.44299223484762873,0.4943585379818195,0.4829563218674356,0.5068224280904042,0.4473934153470175,0.5059472608212157,0.6110366720998845,0.4891014146249728,0.5400809573885088,0.40956921792474,0.5602496413694997,0.45555300836916196,0.5493282988540238,0.4685950444161507,0.510556445963314,0.5206710288693039,0.48330549067158957,0.3788064673996449,0.4921718000645673,0.48289158014026684,0.4319561437302639,0.596227494014606,0.5290345368863992,0.3569011784601761,0.4568610155199558
16,0.5021096899513215,0.516071783907727,0.4122021200529739,0.5272140586676511,0.4157122910991528,0.4584611202025191,0.590673494279513,0.4712543708197864,0.5552748907457691,0.37909105784143476,0.5941460647614429,0.4531494668555864,0.5634567808528671,0.40546391914298424,0.482485239444083,0.5353077867850232,0.40531561611526834,0.36830609574253503,0.46462622044619506,0.4804223504987075,0.553449562813078,0.6267070291728206,0.5915948433534653,0.3706348170746422,0.49763507223328185
17,0.49266741748930143,0.5229226917436717,0.4267837912857817,0.5318786742459259,0.41306174925794914,0.46413458278545283,0.64764201225763,0.46177579614489045,0.5836329635784118,0.3780707757207299,0.584123208039448,0.45685680531944445,0.5432106701561971,0.4742056813366629,0.5110878332837171,0.5144798205103304,0.44187440058517535,0.3268367176901209,0.4413326131432934,0.4219918933582576,0.453449562813078,0.6307510525012872,0.5070194547831317,0.3393037988943358,0.5342177399650616
18,0.5052983855712937,0.47442459099714135,0.45289243541768764,0.49289793927563036,0.4870711543957638,0.4424168211247938,0.6579543094154195,0.4884746501944193,0.6273423295772185,0.4606918763423647,0.6027486128305117,0.423163916985505,0.5876157379466106,0.5129986621889877,0.4707802200599214,0.48971842077135175,0.5228352315404338,0.3348029251030149,0.5039158641408052,0.4597670237261848,0.3581592028392357,0.5359342575629453,0.4883706252377741,0.33079277405265367,0.5463148204413477
19,0.5102749130041829,0.539673337541459,0.44102718653116857,0.5668298373457904,0.40774913298107546,0.40620012234308234,0.6706811042274918,0.4643741573641517,0.5621425629732448,0.32359802881391597,0.6060858602251373,0.4801360605242968,0.5580029429379244,0.48157687549590855,0.48956737061855643,0.5144844276872327,0.5133828641868432,0.3936043466688692,0.4581937775435622,0.4415274920004893,0.47951481491728115,0.6382311087965585,0.5342699813917217,0.3404735803835244,0.5039464418947383
20,0.508600393609441,0.4950891039472632,0.43252138998778755,0.5277872988690254,0.43265678555925957,0.45217305017319764,0.6665705213595626,0.45675383552577625,0.5880731825972619,0.37969614514847677,0.5802971163246775,0.45247618352515834,0.5425199245528519,0.5067505903524847,0.5059782619583927,0.49091179554140735,0.5011371323434147,0.3278611973306787,0.4592993427697276,0.44300988326729135,0.43935742580939174,0.5996978107896497,0.5027876464186496,0.3390503619794956,0.5259521745262399
21,0.48291454121771316,0.4728290913475203,0.4627227923676484,0.47495367637463964,0.46727078599780786,0.47975698016008717,0.6539233889074403,0.4899310036339798,0.6193209168519407,0.4349273172210391,0.5753978135559961,0.4387408455100038,0.5483871919721135,0.4969280876020844,0.4741365196813004,0.46089804676056184,0.5537907535579673,0.328345703320221,0.49115285394390745,0.47595435345633785,0.3637476827935822,0.5397899222867991,0.49259212245205863,0.3589259042105572,0.5106853959816626
22,0.4931516718425917,0.4904388182796516,0.46693780124651385,0.49415540588815443,0.4414335785114385,0.49033398541923373,0.6542937482929015,0.45895678251089694,0.5768110140440693,0.44188727543600803,0.5713925852665233,0.41776034541614737,0.5312055388652935,0.5070550751777451,0.48700565575693383,0.4668690195541918,0.5334452298083774,0.352947369032612,0.501416294464404,0.47544263003300075,0.41019610441360377,0.5516776605565713,0.48689453453744286,0.37901625313335674,0.527838847321229
23,0.5007637066003781,0.4903710041830819,0.4656988242085763,0.48179787962726783,0.44125069554361,0.4850838165353623,0.6518276404118248,0.46067831756190913,0.5620579053441233,0.4449124406376307,0.5653258230235122,0.41529875137766903,0.5292942791686481,0.5131455033665265,0.48145441948816564,0.4663671524039034,0.5393248377507899,0.3572833908696502,0.5026711874854901,0.47977094966159284,0.40003960720518983,0.5503852828093996,0.49872461682978964,0.3683197142905912,0.5215000084755841
24,0.4972058535420287,0.4917066294524367,0.4714782267121726,0.48566140301674726,0.4497720185859393,0.49474858537600186,0.6471224488291778,0.4696320378905954,0.5696282747768829,0.4423256901650381,0.5739030513042559,0.42139994791093405,0.5397532118938505,0.5170287351447201,0.48520249462553533,0.46405886566847054,0.5395428159996719,0.34925534611237596,0.5068623812973988,0.4756083489168827,0.39967326221343374,0.5492709889848707,0.4952168145072278,0.3611271286993482,0.5220140461278681
25,0.4969674469574865,0.49453455211873754,0.46925931870841603,0.48670462251802016,0.4454773742667935,0.49085680295980116,0.6501521148156407,0.4633820378905954,0.563378274776883,0.4455280689887066,0.5676530513042559,0.41514994791093407,0.5365524108583689,0.5130928976678483,0.48885264773937476,0.4675778244647837,0.5375491390224482,0.35550534611237594,0.5065564213003582,0.477393707321186,0.4059232622134337,0.5471246313192575,0.49214906812750353,0.3673771286993482,0.5268935025474588
26,0.4849310965784152,0.5023552379835431,0.4707885886614232,0.4888745825348814,0.4521879329064482,0.495108006359532,0.6577661233498237,0.4571114910994395,0.5740536665019998,0.4417103955511117,0.5697223146727836,0.41186934913985346,0.5323176573728049,0.5001616022159692,0.4884739700082595,0.4628086893028715,0.5358722709416621,0.35957311408294346,0.5064406522045548,0.48088841915470665,0.4101648916647595,0.5483409389458492,0.4882684972452425,0.3789246692286496,0.52209523759635
27,0.5432948293138805,0.48234021751288736,0.46337940684324125,0.4692357863159372,0.43323941905153307,0.5072747328794419,0.69323035294841,0.4636585309200354,0.5390517169387965,0.4493980321538106,0.5192193912631475,0.38852372466416024,0.5304109858081288,0.5288291920441937,0.48459946127005166,0.4170745680081845,0.5563379964546225,0.3858866593284294,0.47828227652266936,0.47472925422407,0.4353286526170328,0.5428193748405502,0.49182172338858987,0.4673771286993482,0.5783613424298023
28,0.4961225495401882,0.5125169862696828,0.4634416517718661,0.49230287505342424,0.4721853032474278,0.4890251826079747,0.6548894818680726,0.4491287617145057,0.593195079397261,0.452537040054177,0.6106327449312213,0.42833097206050574,0.5372500197405835,0.5190303233707498,0.47307522030096744,0.4640667309252187,0.5443330734476304,0.3569906582019409,0.5170281206111024,0.4690013404969317,0.39030606283211716,0.5582236226802232,0.4902708803272235,0.3432832328330593,0.5035481556787311
29,0.507489640862535,0.5097489846056662,0.4718309273379732,0.486230000728824,0.4366808163653216,0.4902813366362243,0.6534504747841636,0.46110774553121137,0.5584874326806861,0.42570015465659283,0.5530511909825122,0.4437876273310638,0.5201836651568286,0.5211367885833156,0.48690212987045944,0.4526159597689901,0.5293959088873084,0.37282319965298816,0.476914543662975,0.4826533017627157,0.42588459983318755,0.5524038029263616,0.4981683727759454,0.3877918192330165,0.5356263193224396
30,0.4846991798562382,0.4906213645495408,0.3781052221862582,0.5285248314513626,0.393296559140158,0.43808842301696294,0.6872065526723101,0.48575059022847533,0.6006110443475797,0.4024263806159934,0.6286126002429818,0.4356607290272111,0.5238919115424348,0.5582273320480005,0.4990929670622272,0.4600286759452265,0.5006029457203051,0.3357757949931369,0.46274539126311875,0.4272645053270189,0.4941760723922496,0.6051026227785498,0.49851549935131406,0.3202098231192847,0.5318840382929502
31,0.48780265632321346,0.5862826787798037,0.41088335238276485,0.5435674529538926,0.5097913970888697,0.5069192658187336,0.6574911382305663,0.43999121254427986,0.576961630439974,0.3912843867774554,0.652503073601222,0.46420759851757903,0.5568123386049082,0.5556271809040764,0.5423891615164892,0.5478089213676032,0.5742494405550809,0.3113296499344603,0.4972502671521838,0.3420638276131873,0.3257754955779713,0.6115828802085502,0.485986434227311,0.2655715377334527,0.4873410597755197
32,0.5028395957005571,0.5234988108154627,0.40848504216970066,0.5398984747866262,0.451100416680623,0.44687856144292487,0.6461275203173937,0.4281103114203016,0.5650148318574166,0.3604181969923928,0.6162988523160793,0.4627981151892873,0.5249486745101285,0.551608435554528,0.5214168759729584,0.5153941136626821,0.4856678451196665,0.3049710865663739,0.4818994640485545,0.3853903149421395,0.412073595683208,0.6168661616223879,0.49092308427353093,0.3296990831780664,0.4868839589156942
33,0.5152138978355928,0.5666717576987012,0.36315706842494605,0.5242444379045267,0.5134372045162477,0.48455719854452584,0.6327640016365865,0.43976496268308474,0.5811700496359453,0.4171694303006554,0.6426614628808949,0.45740402331946617,0.5398618488237599,0.5477011829234595,0.5055160322270664,0.5226284211783133,0.5537841351219858,0.33522450735784765,0.5012271676312915,0.41888309959302855,0.4061343931962743,0.573584876543087,0.4734934112216123,0.2902598337417762,0.507663506671804
34,0.4888845160538057,0.5601811510524832,0.45848504216970065,0.5471829448835596,0.4475910649040857,0.3968785614429249,0.6362217911002422,0.40663449605505236,0.5481819948049295,0.39226888663711457,0.6202870497239559,0.49052669669019905,0.5749486745101285,0.571914669694866,0.5456740115200401,0.5431901403922134,0.5356678451196665,0.3489395293710557,0.4462414189004481,0.3420638276131873,0.4435687536176408,0.6147624362843389,0.48149225667314816,0.3125139779641052,0.5247250403055481
35,0.5328380730138949,0.5550522168619328,0.46796565671383084,0.5016454516772657,0.4486335364886067,0.4651237455147098,0.667128770301398,0.42860660239952186,0.5602800526041822,0.4219998100504,0.5842465637416415,0.4467156974480316,0.5549554089485785,0.5102234120893122,0.5062307609642976,0.4714383712669582,0.5085619931713381,0.43069429717685315,0.43097997839291613,0.4902043805700512,0.4526871465628123,0.5673351947959924,0.4711022485844201,0.4202098231192847,0.5293238741892702
36,0.5115620502341461,0.5350821692827951,0.45117204670852773,0.528361503136971,0.4632372306484067,0.42944908904443785,0.6302644937092883,0.41979410927766025,0.5738280145215237,0.42071346270263177,0.5590317897539226,0.47152528535538096,0.5269120100842956,0.48872184383170764,0.4817398389501829,0.44669031071045007,0.4874380397243851,0.41570293316999685,0.4699043439796119,0.44086601902683675,0.4684790561379516,0.561068013106859,0.46470322765978955,0.44134051175067796,0.5016068690410552
37,0.4808403432335595,0.572687535901322,0.5108833523827648,0.5831896566450759,0.46486018308861154,0.4336050217495274,0.5574911382305663,0.37139757177271326,0.47696163043997397,0.48272819085710983,0.5939243492541402,0.5286983571561008,0.6086754539708494,0.6274238916634797,0.6423891615164892,0.5964270029473697,0.47640608762479913,0.3392291169604925,0.5462414189004481,0.24206382761318732,0.3832040464315246,0.590275815926016,0.482804905366965,0.32847071793602034,0.45017006976946894
38,0.4846984676766475,0.5842979931219806,0.41416971422189164,0.5153204251220961,0.4740977557398885,0.5028952801881931,0.5528781623985882,0.4244856005796553,0.5172473003997651,0.48101929658493836,0.5322374993722668,0.490023068826679,0.5145474785943835,0.5948751283550526,0.5057041625867422,0.4830114883492513,0.5435258827750532,0.4534047640719313,0.4627222273882047,0.47636168034136256,0.4337262111478098,0.5410381959283685,0.4686603003675381,0.4419135465493541,0.4737514172597342
39,0.575762520840229,0.5247650579582693,0.37927794739174914,0.5669246780003191,0.5112454644432346,0.48013102802253665,0.4592377655784474,0.46780602863561843,0.5305908853607124,0.4640450839073098,0.45647864513988085,0.517030830228233,0.40115369771563225,0.5627179419574736,0.4800001539856376,0.4359414519441513,0.5277342761475107,0.5417249390472698,0.37025633535212443,0.37358177732597897,0.5138132236009921,0.4827946384575788,0.46176390695259073,0.5043049431649107,0.5297142017768774
40,0.6113643131768174,0.49417518849612146,0.4131219013028142,0.5162846819160066,0.411717763904193,0.5152240032000545,0.442466709889063,0.4077740612340298,0.5694754327286309,0.3959753076851882,0.5125873347811771,0.4936479195919297,0.4762560673427184,0.6094198940045334,0.524058163180383,0.4916585016981696,0.4863803776346414,0.44944925336747976,0.4375378224332648,0.3438278988458511,0.4914926092441541,0.5520640460654517,0.41865222455441764,0.432070096710571,0.4992110639362288
41,0.6167182500042462,0.48722764448981787,0.41140000785747166,0.5258790719451306,0.48722148972774737,0.5193143541480728,0.44679269817139405,0.4353862903377925,0.5303455461711185,0.46823499277715036,0.47241780142720124,0.462272710530537,0.481826503423599,0.5742271609261572,0.4843549615556255,0.45320152176779727,0.43351167687661735,0.5133555462183541,0.4583849196943586,0.3763251623791203,0.46440811181217867,0.5130294758967889,0.41888876560122684,0.47782036835259456,0.5034137672219812
42,0.5521074279231855,0.5296935081440016,0.42113860482922366,0.5194729294343386,0.5125624412329511,0.4759662566168944,0.49993649748483887,0.4452449385650673,0.5481883976687139,0.46945107865896535,0.49573362936352555,0.45500108485699003,0.5098304471961541,0.5449805457235356,0.5187262542300575,0.42066075435941175,0.4988504533803655,0.524471444595377,0.4369213764104531,0.4445750686757163,0.45108358822570255,0.538094070704923,0.49476007774598396,0.5234464111333276,0.46687389911332655
43,0.5746749774515519,0.4920985513853134,0.41843058266984073,0.5244121973100089,0.5035361791011838,0.47242402387621857,0.4783132531542453,0.44575634046398327,0.5466792288187148,0.47470565798627695,0.4601100433004162,0.46704511196834964,0.49662138916574766,0.52859485684645,0.4963629368667638,0.4141102939397245,0.48773490263320757,0.526815026426515,0.4187065437835132,0.4085625373963863,0.4588841495079778,0.5331885045086153,0.47580009898824527,0.5123084666293717,0.4798189308523008
44,0.584215830127458,0.4766761723234882,0.4223628420061606,0.5237643607289014,0.4934255032842376,0.47337377026077276,0.46287054981644954,0.45199993622596124,0.5463253076550233,0.4853496368679775,0.4417940439880589,0.47176584748770756,0.49933968525884925,0.5312764308363116,0.49498776248599297,0.40438896786499073,0.4936287973497947,0.5315887926134112,0.4377329448233918,0.40422570348452647,0.46862314747875156,0.5261872176159135,0.46527603440966747,0.4963976038107494,0.48808555038539614
45,0.5764386388168499,0.49686693999370174,0.42243710649305855,0.5189429127733243,0.49406422326914784,0.4780217065643135,0.471624773778463,0.45190486256581486,0.5447222976260827,0.48063691694826666,0.4590192869797663,0.46758708822370404,0.5064138633447095,0.5413767472141806,0.5095847051068992,0.4092345739139405,0.5014370783079557,0.5287082642707418,0.44868658197247446,0.4252100878664062,0.4701165655854946,0.528410175467578,0.4740092826920222,0.5039291006496492,0.4826526455924507
